Date,Warehouse_ID,Product_ID,Sales
2023-05-15,1,2,299
2023-05-15,1,3,171
2023-05-15,1,4,122
2023-05-15,2,1,278
2023-05-15,2,2,195
2023-05-15,2,3,111
2023-05-15,2,4,108
2023-05-16,1,1,432
2023-05-16,1,2,261
2023-05-16,1,3,191
2023-05-16,1,4,126
2023-05-16,2,1,240
2023-05-16,2,2,161
2023-05-16,2,3,96
2023-05-16,2,4,89
2023-05-17,1,1,352
2023-05-17,1,2,220
2023-05-17,1,3,159
2023-05-17,1,4,137
2023-05-17,2,1,194
2023-05-17,2,2,212
2023-05-17,2,3,127
2023-05-17,2,4,93
2023-05-18,1,1,345
2023-05-18,1,2,320
2023-05-18,1,3,153
2023-05-18,1,4,157
2023-05-18,2,1,256
2023-05-18,2,2,213
2023-05-18,2,3,136
2023-05-18,2,4,102
2023-05-19,1,1,396
2023-05-19,1,2,256
2023-05-19,1,3,161
2023-05-19,1,4,160
2023-05-19,2,1,264
2023-05-19,2,2,183
2023-05-19,2,3,123
2023-05-19,2,4,92
2023-05-20,1,1,388
2023-05-20,1,2,396
2023-05-20,1,3,261
2023-05-20,1,4,179
2023-05-20,2,1,366
2023-05-20,2,2,207
2023-05-20,2,3,155
2023-05-20,2,4,102
2023-05-21,1,1,500
2023-05-21,1,2,334
2023-05-21,1,3,201
2023-05-21,1,4,149
2023-05-21,2,1,338
2023-05-21,2,2,245
2023-05-21,2,3,179
2023-05-21,2,4,116
2023-05-22,1,1,309
2023-05-22,1,2,272
2023-05-22,1,3,166
2023-05-22,1,4,132
2023-05-22,2,1,272
2023-05-22,2,2,171
2023-05-22,2,3,105
2023-05-22,2,4,85
2023-05-23,1,1,289
2023-05-23,1,2,288
2023-05-23,1,3,204
2023-05-23,1,4,140
2023-05-23,2,1,218
2023-05-23,2,2,188
2023-05-23,2,3,125
2023-05-23,2,4,95
2023-05-24,1,1,400
2023-05-24,1,2,215
2023-05-24,1,3,193
2023-05-24,1,4,102
2023-05-24,2,1,191
2023-05-24,2,2,179
2023-05-24,2,3,132
2023-05-24,2,4,67
2023-05-25,1,1,290
2023-05-25,1,2,276
2023-05-25,1,3,159
2023-05-25,1,4,148
2023-05-25,2,1,219
2023-05-25,2,2,157
2023-05-25,2,3,104
2023-05-25,2,4,69
2023-05-26,1,1,389
2023-05-26,1,2,241
2023-05-26,1,3,155
2023-05-26,1,4,115
2023-05-26,2,1,207
2023-05-26,2,2,151
2023-05-26,2,3,94
2023-05-26,2,4,89
2023-05-27,1,1,444
2023-05-27,1,2,330
2023-05-27,1,3,196
2023-05-27,1,4,168
2023-05-27,2,1,229
2023-05-27,2,2,233
2023-05-27,2,3,160
2023-05-27,2,4,85
2023-05-28,1,1,362
2023-05-28,1,2,276
2023-05-28,1,3,208
2023-05-28,1,4,161
2023-05-28,2,1,303
2023-05-28,2,2,197
2023-05-28,2,3,143
2023-05-28,2,4,87
2023-05-29,1,1,286
2023-05-29,1,2,186
2023-05-29,1,3,161
2023-05-29,1,4,109
2023-05-29,2,1,184
2023-05-29,2,2,154
2023-05-29,2,3,120
2023-05-29,2,4,67
2023-05-30,1,1,260
2023-05-30,1,2,252
2023-05-30,1,3,146
2023-05-30,1,4,124
2023-05-30,2,1,193
2023-05-30,2,2,142
2023-05-30,2,3,87
2023-05-30,2,4,87
2023-05-31,1,1,329
2023-05-31,1,2,187
2023-05-31,1,3,158
2023-05-31,1,4,94
2023-05-31,2,1,160
2023-05-31,2,2,150
2023-05-31,2,3,92
2023-05-31,2,4,62
2023-06-01,1,1,301
2023-06-01,1,2,178
2023-06-01,1,3,128
2023-06-01,1,4,111
2023-06-01,2,1,156
2023-06-01,2,2,155
2023-06-01,2,3,102
2023-06-01,2,4,67
2023-06-02,1,1,319
2023-06-02,1,2,202
2023-06-02,1,3,158
2023-06-02,1,4,119
2023-06-02,2,1,196
2023-06-02,2,2,155
2023-06-02,2,3,102
2023-06-02,2,4,75
2023-06-03,1,1,415
2023-06-03,1,2,304
2023-06-03,1,3,220
2023-06-03,1,4,131
2023-06-03,2,1,301
2023-06-03,2,2,197
2023-06-03,2,3,107
2023-06-03,2,4,85
2023-06-04,1,1,421
2023-06-04,1,2,303
2023-06-04,1,3,232
2023-06-04,1,4,143
2023-06-04,2,1,250
2023-06-04,2,2,179
2023-06-04,2,3,103
2023-06-04,2,4,91
2023-06-05,1,1,328
2023-06-05,1,2,183
2023-06-05,1,3,147
2023-06-05,1,4,116
2023-06-05,2,1,233
2023-06-05,2,2,178
2023-06-05,2,3,119
2023-06-05,2,4,61
2023-06-06,1,1,298
2023-06-06,1,2,240
2023-06-06,1,3,127
2023-06-06,1,4,106
2023-06-06,2,1,236
2023-06-06,2,2,155
2023-06-06,2,3,115
2023-06-06,2,4,71
2023-06-07,1,1,252
2023-06-07,1,2,213
2023-06-07,1,3,126
2023-06-07,1,4,132
2023-06-07,2,1,246
2023-06-07,2,2,132
2023-06-07,2,3,118
2023-06-07,2,4,73
2023-06-08,1,1,354
2023-06-08,1,2,278
2023-06-08,1,3,160
2023-06-08,1,4,114
2023-06-08,2,1,181
2023-06-08,2,2,186
2023-06-08,2,3,115
2023-06-08,2,4,67
2023-06-09,1,1,379
2023-06-09,1,2,266
2023-06-09,1,3,146
2023-06-09,1,4,130
2023-06-09,2,1,189
2023-06-09,2,2,131
2023-06-09,2,3,106
2023-06-09,2,4,74
2023-06-10,1,1,436
2023-06-10,1,2,288
2023-06-10,1,3,242
2023-06-10,1,4,139
2023-06-10,2,1,260
2023-06-10,2,2,218
2023-06-10,2,3,149
2023-06-10,2,4,89
2023-06-11,1,1,476
2023-06-11,1,2,277
2023-06-11,1,3,209
2023-06-11,1,4,162
2023-06-11,2,1,319
2023-06-11,2,2,200
2023-06-11,2,3,136
2023-06-11,2,4,124
2023-06-12,1,1,267
2023-06-12,1,2,246
2023-06-12,1,3,141
2023-06-12,1,4,134
2023-06-12,2,1,207
2023-06-12,2,2,180
2023-06-12,2,3,90
2023-06-12,2,4,94
2023-06-13,1,1,315
2023-06-13,1,2,231
2023-06-13,1,3,168
2023-06-13,1,4,102
2023-06-13,2,1,252
2023-06-13,2,2,187
2023-06-13,2,3,120
2023-06-13,2,4,88
2023-06-14,1,1,315
2023-06-14,1,2,257
2023-06-14,1,3,133
2023-06-14,1,4,121
2023-06-14,2,1,192
2023-06-14,2,2,189
2023-06-14,2,3,104
2023-06-14,2,4,89
2023-06-15,1,1,298
2023-06-15,1,2,266
2023-06-15,1,3,132
2023-06-15,1,4,119
2023-06-15,2,1,204
2023-06-15,2,2,135
2023-06-15,2,3,120
2023-06-15,2,4,68
2023-06-16,1,1,352
2023-06-16,1,2,240
2023-06-16,1,3,182
2023-06-16,1,4,99
2023-06-16,2,1,228
2023-06-16,2,2,139
2023-06-16,2,3,121
2023-06-16,2,4,75
2023-06-17,1,1,443
2023-06-17,1,2,347
2023-06-17,1,3,196
2023-06-17,1,4,187
2023-06-17,2,1,291
2023-06-17,2,2,224
2023-06-17,2,3,132
2023-06-17,2,4,118
2023-06-18,1,1,433
2023-06-18,1,2,272
2023-06-18,1,3,196
2023-06-18,1,4,180
2023-06-18,2,1,265
2023-06-18,2,2,237
2023-06-18,2,3,147
2023-06-18,2,4,122
2023-06-19,1,1,276
2023-06-19,1,2,206
2023-06-19,1,3,195
2023-06-19,1,4,144
2023-06-19,2,1,184
2023-06-19,2,2,166
2023-06-19,2,3,122
2023-06-19,2,4,75
2023-06-20,1,1,275
2023-06-20,1,2,241
2023-06-20,1,3,145
2023-06-20,1,4,140
2023-06-20,2,1,230
2023-06-20,2,2,151
2023-06-20,2,3,103
2023-06-20,2,4,74
2023-06-21,1,1,270
2023-06-21,1,2,265
2023-06-21,1,3,164
2023-06-21,1,4,137
2023-06-21,2,1,192
2023-06-21,2,2,189
2023-06-21,2,3,90
2023-06-21,2,4,75
2023-06-22,1,1,345
2023-06-22,1,2,236
2023-06-22,1,3,140
2023-06-22,1,4,136
2023-06-22,2,1,183
2023-06-22,2,2,127
2023-06-22,2,3,92
2023-06-22,2,4,74
2023-06-23,1,1,267
2023-06-23,1,2,222
2023-06-23,1,3,182
2023-06-23,1,4,125
2023-06-23,2,1,206
2023-06-23,2,2,132
2023-06-23,2,3,108
2023-06-23,2,4,78
2023-06-24,1,1,363
2023-06-24,1,2,340
2023-06-24,1,3,197
2023-06-24,1,4,155
2023-06-24,2,1,288
2023-06-24,2,2,187
2023-06-24,2,3,113
2023-06-24,2,4,111
2023-06-25,1,1,433
2023-06-25,1,2,350
2023-06-25,1,3,163
2023-06-25,1,4,123
2023-06-25,2,1,230
2023-06-25,2,2,187
2023-06-25,2,3,136
2023-06-25,2,4,91
2023-06-26,1,1,245
2023-06-26,1,2,256
2023-06-26,1,3,120
2023-06-26,1,4,124
2023-06-26,2,1,179
2023-06-26,2,2,121
2023-06-26,2,3,94
2023-06-26,2,4,60
2023-06-27,1,1,280
2023-06-27,1,2,237
2023-06-27,1,3,146
2023-06-27,1,4,96
2023-06-27,2,1,232
2023-06-27,2,2,145
2023-06-27,2,3,92
2023-06-27,2,4,75
2023-06-28,1,1,319
2023-06-28,1,2,209
2023-06-28,1,3,162
2023-06-28,1,4,111
2023-06-28,2,1,179
2023-06-28,2,2,124
2023-06-28,2,3,86
2023-06-28,2,4,79
2023-06-29,1,1,300
2023-06-29,1,2,213
2023-06-29,1,3,114
2023-06-29,1,4,98
2023-06-29,2,1,153
2023-06-29,2,2,149
2023-06-29,2,3,75
2023-06-29,2,4,61
2023-06-30,1,1,233
2023-06-30,1,2,221
2023-06-30,1,3,123
2023-06-30,1,4,105
2023-06-30,2,1,213
2023-06-30,2,2,141
2023-06-30,2,3,98
2023-06-30,2,4,69
2023-07-01,1,1,351
2023-07-01,1,2,253
2023-07-01,1,3,142
2023-07-01,1,4,139
2023-07-01,2,1,171
2023-07-01,2,2,158
2023-07-01,2,3,91
2023-07-01,2,4,89
2023-07-02,1,1,342
2023-07-02,1,2,221
2023-07-02,1,3,179
2023-07-02,1,4,131
2023-07-02,2,1,193
2023-07-02,2,2,182
2023-07-02,2,3,88
2023-07-02,2,4,68
2023-07-03,1,1,227
2023-07-03,1,2,186
2023-07-03,1,3,150
2023-07-03,1,4,82
2023-07-03,2,1,188
2023-07-03,2,2,119
2023-07-03,2,3,80
2023-07-03,2,4,53
2023-07-04,1,1,248
2023-07-04,1,2,158
2023-07-04,1,3,151
2023-07-04,1,4,114
2023-07-04,2,1,138
2023-07-04,2,2,111
2023-07-04,2,3,96
2023-07-04,2,4,54
2023-07-05,1,1,254
2023-07-05,1,2,233
2023-07-05,1,3,142
2023-07-05,1,4,89
2023-07-05,2,1,177
2023-07-05,2,2,140
2023-07-05,2,3,87
2023-07-05,2,4,76
2023-07-06,1,1,298
2023-07-06,1,2,174
2023-07-06,1,3,109
2023-07-06,1,4,96
2023-07-06,2,1,178
2023-07-06,2,2,145
2023-07-06,2,3,85
2023-07-06,2,4,61
2023-07-07,1,1,286
2023-07-07,1,2,188
2023-07-07,1,3,115
2023-07-07,1,4,92
2023-07-07,2,1,164
2023-07-07,2,2,125
2023-07-07,2,3,77
2023-07-07,2,4,70
2023-07-08,1,1,376
2023-07-08,1,2,285
2023-07-08,1,3,213
2023-07-08,1,4,155
2023-07-08,2,1,228
2023-07-08,2,2,214
2023-07-08,2,3,101
2023-07-08,2,4,106
2023-07-09,1,1,294
2023-07-09,1,2,323
2023-07-09,1,3,147
2023-07-09,1,4,156
2023-07-09,2,1,198
2023-07-09,2,2,178
2023-07-09,2,3,130
2023-07-09,2,4,87
2023-07-10,1,1,293
2023-07-10,1,2,211
2023-07-10,1,3,138
2023-07-10,1,4,120
2023-07-10,2,1,159
2023-07-10,2,2,126
2023-07-10,2,3,86
2023-07-10,2,4,75
2023-07-11,1,1,318
2023-07-11,1,2,216
2023-07-11,1,3,168
2023-07-11,1,4,100
2023-07-11,2,1,155
2023-07-11,2,2,155
2023-07-11,2,3,100
2023-07-11,2,4,72
2023-07-12,1,1,296
2023-07-12,1,2,201
2023-07-12,1,3,141
2023-07-12,1,4,127
2023-07-12,2,1,225
2023-07-12,2,2,168
2023-07-12,2,3,111
2023-07-12,2,4,75
2023-07-13,1,1,305
2023-07-13,1,2,174
2023-07-13,1,3,126
2023-07-13,1,4,117
2023-07-13,2,1,218
2023-07-13,2,2,132
2023-07-13,2,3,87
2023-07-13,2,4,58
2023-07-14,1,1,266
2023-07-14,1,2,207
2023-07-14,1,3,128
2023-07-14,1,4,98
2023-07-14,2,1,168
2023-07-14,2,2,143
2023-07-14,2,3,102
2023-07-14,2,4,77
2023-07-15,1,1,388
2023-07-15,1,2,278
2023-07-15,1,3,194
2023-07-15,1,4,132
2023-07-15,2,1,245
2023-07-15,2,2,194
2023-07-15,2,3,147
2023-07-15,2,4,89
2023-07-16,1,1,439
2023-07-16,1,2,241
2023-07-16,1,3,188
2023-07-16,1,4,162
2023-07-16,2,1,233
2023-07-16,2,2,205
2023-07-16,2,3,106
2023-07-16,2,4,83
2023-07-17,1,1,267
2023-07-17,1,2,216
2023-07-17,1,3,134
2023-07-17,1,4,128
2023-07-17,2,1,208
2023-07-17,2,2,159
2023-07-17,2,3,89
2023-07-17,2,4,79
2023-07-18,1,1,231
2023-07-18,1,2,172
2023-07-18,1,3,133
2023-07-18,1,4,118
2023-07-18,2,1,221
2023-07-18,2,2,138
2023-07-18,2,3,106
2023-07-18,2,4,70
2023-07-19,1,1,326
2023-07-19,1,2,223
2023-07-19,1,3,170
2023-07-19,1,4,123
2023-07-19,2,1,219
2023-07-19,2,2,118
2023-07-19,2,3,87
2023-07-19,2,4,66
2023-07-20,1,1,240
2023-07-20,1,2,231
2023-07-20,1,3,158
2023-07-20,1,4,103
2023-07-20,2,1,171
2023-07-20,2,2,158
2023-07-20,2,3,104
2023-07-20,2,4,61
2023-07-21,1,1,247
2023-07-21,1,2,188
2023-07-21,1,3,145
2023-07-21,1,4,122
2023-07-21,2,1,207
2023-07-21,2,2,146
2023-07-21,2,3,82
2023-07-21,2,4,78
2023-07-22,1,1,334
2023-07-22,1,2,232
2023-07-22,1,3,162
2023-07-22,1,4,149
2023-07-22,2,1,246
2023-07-22,2,2,198
2023-07-22,2,3,130
2023-07-22,2,4,96
2023-07-23,1,1,393
2023-07-23,1,2,293
2023-07-23,1,3,186
2023-07-23,1,4,124
2023-07-23,2,1,205
2023-07-23,2,2,173
2023-07-23,2,3,96
2023-07-23,2,4,84
2023-07-24,1,1,228
2023-07-24,1,2,186
2023-07-24,1,3,149
2023-07-24,1,4,107
2023-07-24,2,1,191
2023-07-24,2,2,143
2023-07-24,2,3,89
2023-07-24,2,4,60
2023-07-25,1,1,224
2023-07-25,1,2,205
2023-07-25,1,3,107
2023-07-25,1,4,114
2023-07-25,2,1,182
2023-07-25,2,2,155
2023-07-25,2,3,88
2023-07-25,2,4,54
2023-07-26,1,1,302
2023-07-26,1,2,183
2023-07-26,1,3,103
2023-07-26,1,4,82
2023-07-26,2,1,185
2023-07-26,2,2,104
2023-07-26,2,3,84
2023-07-26,2,4,53
2023-07-27,1,1,300
2023-07-27,1,2,210
2023-07-27,1,3,117
2023-07-27,1,4,90
2023-07-27,2,1,183
2023-07-27,2,2,136
2023-07-27,2,3,83
2023-07-27,2,4,54
2023-07-28,1,1,223
2023-07-28,1,2,217
2023-07-28,1,3,110
2023-07-28,1,4,89
2023-07-28,2,1,137
2023-07-28,2,2,119
2023-07-28,2,3,86
2023-07-28,2,4,55
2023-07-29,1,1,295
2023-07-29,1,2,285
2023-07-29,1,3,170
2023-07-29,1,4,99
2023-07-29,2,1,181
2023-07-29,2,2,190
2023-07-29,2,3,97
2023-07-29,2,4,89
2023-07-30,1,1,251
2023-07-30,1,2,230
2023-07-30,1,3,145
2023-07-30,1,4,136
2023-07-30,2,1,177
2023-07-30,2,2,183
2023-07-30,2,3,84
2023-07-30,2,4,91
2023-07-31,1,1,266
2023-07-31,1,2,178
2023-07-31,1,3,109
2023-07-31,1,4,94
2023-07-31,2,1,140
2023-07-31,2,2,103
2023-07-31,2,3,79
2023-07-31,2,4,56
2023-08-01,1,1,180
2023-08-01,1,2,181
2023-08-01,1,3,121
2023-08-01,1,4,84
2023-08-01,2,1,133
2023-08-01,2,2,86
2023-08-01,2,3,66
2023-08-01,2,4,44
2023-08-02,1,1,217
2023-08-02,1,2,166
2023-08-02,1,3,110
2023-08-02,1,4,83
2023-08-02,2,1,154
2023-08-02,2,2,114
2023-08-02,2,3,70
2023-08-02,2,4,48
2023-08-03,1,1,224
2023-08-03,1,2,191
2023-08-03,1,3,123
2023-08-03,1,4,83
2023-08-03,2,1,132
2023-08-03,2,2,126
2023-08-03,2,3,60
2023-08-03,2,4,54
2023-08-04,1,1,261
2023-08-04,1,2,196
2023-08-04,1,3,93
2023-08-04,1,4,74
2023-08-04,2,1,127
2023-08-04,2,2,130
2023-08-04,2,3,71
2023-08-04,2,4,53
2023-08-05,1,1,324
2023-08-05,1,2,188
2023-08-05,1,3,166
2023-08-05,1,4,123
2023-08-05,2,1,213
2023-08-05,2,2,126
2023-08-05,2,3,103
2023-08-05,2,4,84
2023-08-06,1,1,331
2023-08-06,1,2,198
2023-08-06,1,3,154
2023-08-06,1,4,120
2023-08-06,2,1,206
2023-08-06,2,2,153
2023-08-06,2,3,82
2023-08-06,2,4,60
2023-08-07,1,1,269
2023-08-07,1,2,146
2023-08-07,1,3,108
2023-08-07,1,4,71
2023-08-07,2,1,165
2023-08-07,2,2,128
2023-08-07,2,3,84
2023-08-07,2,4,48
2023-08-08,1,1,188
2023-08-08,1,2,199
2023-08-08,1,3,105
2023-08-08,1,4,93
2023-08-08,2,1,174
2023-08-08,2,2,97
2023-08-08,2,3,83
2023-08-08,2,4,62
2023-08-09,1,1,212
2023-08-09,1,2,148
2023-08-09,1,3,117
2023-08-09,1,4,73
2023-08-09,2,1,146
2023-08-09,2,2,119
2023-08-09,2,3,71
2023-08-09,2,4,55
2023-08-10,1,1,228
2023-08-10,1,2,214
2023-08-10,1,3,110
2023-08-10,1,4,94
2023-08-10,2,1,161
2023-08-10,2,2,130
2023-08-10,2,3,69
2023-08-10,2,4,53
2023-08-11,1,1,198
2023-08-11,1,2,201
2023-08-11,1,3,125
2023-08-11,1,4,97
2023-08-11,2,1,139
2023-08-11,2,2,98
2023-08-11,2,3,88
2023-08-11,2,4,52
2023-08-12,1,1,359
2023-08-12,1,2,220
2023-08-12,1,3,133
2023-08-12,1,4,98
2023-08-12,2,1,233
2023-08-12,2,2,127
2023-08-12,2,3,85
2023-08-12,2,4,79
2023-08-13,1,1,358
2023-08-13,1,2,239
2023-08-13,1,3,141
2023-08-13,1,4,124
2023-08-13,2,1,220
2023-08-13,2,2,136
2023-08-13,2,3,93
2023-08-13,2,4,79
2023-08-14,1,1,220
2023-08-14,1,2,216
2023-08-14,1,3,117
2023-08-14,1,4,79
2023-08-14,2,1,153
2023-08-14,2,2,144
2023-08-14,2,3,70
2023-08-14,2,4,62
2023-08-15,1,1,265
2023-08-15,1,2,164
2023-08-15,1,3,130
2023-08-15,1,4,74
2023-08-15,2,1,135
2023-08-15,2,2,116
2023-08-15,2,3,87
2023-08-15,2,4,60
2023-08-16,1,1,271
2023-08-16,1,2,193
2023-08-16,1,3,128
2023-08-16,1,4,94
2023-08-16,2,1,174
2023-08-16,2,2,141
2023-08-16,2,3,71
2023-08-16,2,4,53
2023-08-17,1,1,235
2023-08-17,1,2,167
2023-08-17,1,3,140
2023-08-17,1,4,108
2023-08-17,2,1,172
2023-08-17,2,2,112
2023-08-17,2,3,73
2023-08-17,2,4,51
2023-08-18,1,1,229
2023-08-18,1,2,180
2023-08-18,1,3,125
2023-08-18,1,4,107
2023-08-18,2,1,171
2023-08-18,2,2,103
2023-08-18,2,3,80
2023-08-18,2,4,53
2023-08-19,1,1,353
2023-08-19,1,2,199
2023-08-19,1,3,169
2023-08-19,1,4,131
2023-08-19,2,1,213
2023-08-19,2,2,181
2023-08-19,2,3,101
2023-08-19,2,4,80
2023-08-20,1,1,302
2023-08-20,1,2,264
2023-08-20,1,3,160
2023-08-20,1,4,128
2023-08-20,2,1,203
2023-08-20,2,2,143
2023-08-20,2,3,100
2023-08-20,2,4,86
2023-08-21,1,1,234
2023-08-21,1,2,209
2023-08-21,1,3,132
2023-08-21,1,4,76
2023-08-21,2,1,126
2023-08-21,2,2,129
2023-08-21,2,3,94
2023-08-21,2,4,59
2023-08-22,1,1,244
2023-08-22,1,2,201
2023-08-22,1,3,112
2023-08-22,1,4,80
2023-08-22,2,1,148
2023-08-22,2,2,123
2023-08-22,2,3,69
2023-08-22,2,4,68
2023-08-23,1,1,233
2023-08-23,1,2,148
2023-08-23,1,3,104
2023-08-23,1,4,92
2023-08-23,2,1,160
2023-08-23,2,2,116
2023-08-23,2,3,67
2023-08-23,2,4,59
2023-08-24,1,1,206
2023-08-24,1,2,201
2023-08-24,1,3,106
2023-08-24,1,4,82
2023-08-24,2,1,132
2023-08-24,2,2,109
2023-08-24,2,3,63
2023-08-24,2,4,67
2023-08-25,1,1,193
2023-08-25,1,2,160
2023-08-25,1,3,103
2023-08-25,1,4,75
2023-08-25,2,1,135
2023-08-25,2,2,122
2023-08-25,2,3,71
2023-08-25,2,4,55
2023-08-26,1,1,310
2023-08-26,1,2,179
2023-08-26,1,3,161
2023-08-26,1,4,89
2023-08-26,2,1,176
2023-08-26,2,2,153
2023-08-26,2,3,100
2023-08-26,2,4,60
2023-08-27,1,1,284
2023-08-27,1,2,221
2023-08-27,1,3,150
2023-08-27,1,4,88
2023-08-27,2,1,165
2023-08-27,2,2,119
2023-08-27,2,3,107
2023-08-27,2,4,61
2023-08-28,1,1,176
2023-08-28,1,2,154
2023-08-28,1,3,103
2023-08-28,1,4,75
2023-08-28,2,1,158
2023-08-28,2,2,126
2023-08-28,2,3,79
2023-08-28,2,4,52
2023-08-29,1,1,230
2023-08-29,1,2,164
2023-08-29,1,3,92
2023-08-29,1,4,93
2023-08-29,2,1,113
2023-08-29,2,2,112
2023-08-29,2,3,61
2023-08-29,2,4,58
2023-08-30,1,1,201
2023-08-30,1,2,142
2023-08-30,1,3,87
2023-08-30,1,4,82
2023-08-30,2,1,154
2023-08-30,2,2,87
2023-08-30,2,3,74
2023-08-30,2,4,58
2023-08-31,1,1,172
2023-08-31,1,2,149
2023-08-31,1,3,90
2023-08-31,1,4,71
2023-08-31,2,1,122
2023-08-31,2,2,96
2023-08-31,2,3,70
2023-08-31,2,4,55
2023-09-01,1,1,151
2023-09-01,1,2,120
2023-09-01,1,3,84
2023-09-01,1,4,67
2023-09-01,2,1,123
2023-09-01,2,2,107
2023-09-01,2,3,62
2023-09-01,2,4,39
2023-09-02,1,1,251
2023-09-02,1,2,173
2023-09-02,1,3,119
2023-09-02,1,4,104
2023-09-02,2,1,157
2023-09-02,2,2,132
2023-09-02,2,3,67
2023-09-02,2,4,59
2023-09-03,1,1,267
2023-09-03,1,2,152
2023-09-03,1,3,104
2023-09-03,1,4,110
2023-09-03,2,1,178
2023-09-03,2,2,143
2023-09-03,2,3,71
2023-09-03,2,4,63
2023-09-04,1,1,225
2023-09-04,1,2,118
2023-09-04,1,3,97
2023-09-04,1,4,58
2023-09-04,2,1,132
2023-09-04,2,2,81
2023-09-04,2,3,65
2023-09-04,2,4,40
2023-09-05,1,1,223
2023-09-05,1,2,121
2023-09-05,1,3,92
2023-09-05,1,4,62
2023-09-05,2,1,149
2023-09-05,2,2,80
2023-09-05,2,3,71
2023-09-05,2,4,52
2023-09-06,1,1,237
2023-09-06,1,2,173
2023-09-06,1,3,113
2023-09-06,1,4,86
2023-09-06,2,1,125
2023-09-06,2,2,89
2023-09-06,2,3,72
2023-09-06,2,4,40
2023-09-07,1,1,162
2023-09-07,1,2,125
2023-09-07,1,3,116
2023-09-07,1,4,75
2023-09-07,2,1,156
2023-09-07,2,2,105
2023-09-07,2,3,77
2023-09-07,2,4,45
2023-09-08,1,1,188
2023-09-08,1,2,135
2023-09-08,1,3,87
2023-09-08,1,4,77
2023-09-08,2,1,120
2023-09-08,2,2,108
2023-09-08,2,3,64
2023-09-08,2,4,50
2023-09-09,1,1,259
2023-09-09,1,2,239
2023-09-09,1,3,135
2023-09-09,1,4,81
2023-09-09,2,1,149
2023-09-09,2,2,133
2023-09-09,2,3,81
2023-09-09,2,4,74
2023-09-10,1,1,294
2023-09-10,1,2,210
2023-09-10,1,3,114
2023-09-10,1,4,106
2023-09-10,2,1,204
2023-09-10,2,2,146
2023-09-10,2,3,86
2023-09-10,2,4,76
2023-09-11,1,1,219
2023-09-11,1,2,175
2023-09-11,1,3,105
2023-09-11,1,4,88
2023-09-11,2,1,163
2023-09-11,2,2,100
2023-09-11,2,3,65
2023-09-11,2,4,62
2023-09-12,1,1,186
2023-09-12,1,2,160
2023-09-12,1,3,110
2023-09-12,1,4,73
2023-09-12,2,1,147
2023-09-12,2,2,95
2023-09-12,2,3,73
2023-09-12,2,4,55
2023-09-13,1,1,249
2023-09-13,1,2,143
2023-09-13,1,3,102
2023-09-13,1,4,75
2023-09-13,2,1,128
2023-09-13,2,2,115
2023-09-13,2,3,83
2023-09-13,2,4,43
2023-09-14,1,1,220
2023-09-14,1,2,144
2023-09-14,1,3,86
2023-09-14,1,4,87
2023-09-14,2,1,158
2023-09-14,2,2,122
2023-09-14,2,3,83
2023-09-14,2,4,55
2023-09-15,1,1,248
2023-09-15,1,2,184
2023-09-15,1,3,90
2023-09-15,1,4,83
2023-09-15,2,1,125
2023-09-15,2,2,111
2023-09-15,2,3,67
2023-09-15,2,4,58
2023-09-16,1,1,322
2023-09-16,1,2,184
2023-09-16,1,3,130
2023-09-16,1,4,106
2023-09-16,2,1,191
2023-09-16,2,2,134
2023-09-16,2,3,87
2023-09-16,2,4,76
2023-09-17,1,1,270
2023-09-17,1,2,176
2023-09-17,1,3,131
2023-09-17,1,4,106
2023-09-17,2,1,179
2023-09-17,2,2,156
2023-09-17,2,3,104
2023-09-17,2,4,60
2023-09-18,1,1,242
2023-09-18,1,2,165
2023-09-18,1,3,87
2023-09-18,1,4,87
2023-09-18,2,1,113
2023-09-18,2,2,112
2023-09-18,2,3,70
2023-09-18,2,4,51
2023-09-19,1,1,211
2023-09-19,1,2,168
2023-09-19,1,3,119
2023-09-19,1,4,80
2023-09-19,2,1,112
2023-09-19,2,2,89
2023-09-19,2,3,75
2023-09-19,2,4,44
2023-09-20,1,1,217
2023-09-20,1,2,126
2023-09-20,1,3,91
2023-09-20,1,4,63
2023-09-20,2,1,128
2023-09-20,2,2,87
2023-09-20,2,3,61
2023-09-20,2,4,48
2023-09-21,1,1,204
2023-09-21,1,2,168
2023-09-21,1,3,97
2023-09-21,1,4,86
2023-09-21,2,1,160
2023-09-21,2,2,95
2023-09-21,2,3,76
2023-09-21,2,4,58
2023-09-22,1,1,179
2023-09-22,1,2,164
2023-09-22,1,3,102
2023-09-22,1,4,73
2023-09-22,2,1,116
2023-09-22,2,2,86
2023-09-22,2,3,71
2023-09-22,2,4,56
2023-09-23,1,1,259
2023-09-23,1,2,227
2023-09-23,1,3,155
2023-09-23,1,4,104
2023-09-23,2,1,176
2023-09-23,2,2,140
2023-09-23,2,3,70
2023-09-23,2,4,66
2023-09-24,1,1,295
2023-09-24,1,2,212
2023-09-24,1,3,131
2023-09-24,1,4,82
2023-09-24,2,1,142
2023-09-24,2,2,107
2023-09-24,2,3,76
2023-09-24,2,4,76
2023-09-25,1,1,180
2023-09-25,1,2,148
2023-09-25,1,3,102
2023-09-25,1,4,80
2023-09-25,2,1,115
2023-09-25,2,2,94
2023-09-25,2,3,53
2023-09-25,2,4,46
2023-09-26,1,1,202
2023-09-26,1,2,117
2023-09-26,1,3,107
2023-09-26,1,4,69
