date,warehouse_id,product_id,sales
12/23/2023,wid002,pid002,830
8/27/2024,wid003,pid003,567
2/26/2024,wid004,pid004,1
09-01-2024,wid005,pid005,245
11-08-2023,wid006,pid006,775
06-03-2023,wid007,pid007,822
10/30/2023,wid008,pid008,280
07-11-2024,wid009,pid009,268
1/20/2024,wid010,pid010,970
5/14/2024,wid001,pid011,615
5/25/2024,wid002,pid012,48
1/18/2023,wid003,pid013,450
04-06-2024,wid004,pid014,315
12-10-2023,wid005,pid015,203
8/18/2023,wid006,pid016,71
10/25/2022,wid007,pid017,655
3/21/2023,wid008,pid018,672
6/20/2024,wid009,pid019,559
12/14/2022,wid010,pid020,163
11/18/2022,wid001,pid001,236
3/29/2023,wid002,pid002,375
5/13/2023,wid003,pid003,436
10-12-2023,wid004,pid004,447
08-09-2023,wid005,pid005,351
12/29/2022,wid006,pid006,916
12/26/2023,wid007,pid007,512
12/30/2023,wid008,pid008,792
10/22/2022,wid009,pid009,108
7/24/2024,wid010,pid010,666
01-10-2023,wid001,pid011,410
3/29/2023,wid002,pid012,907
2/13/2024,wid003,pid013,706
1/14/2024,wid004,pid014,505
5/20/2023,wid005,pid015,470
08-11-2024,wid006,pid016,766
11/27/2022,wid007,pid017,346
2/18/2023,wid008,pid018,551
9/24/2024,wid009,pid019,911
10/28/2023,wid010,pid020,905
2/28/2023,wid001,pid001,659
11-01-2022,wid002,pid002,847
6/16/2024,wid003,pid003,679
4/24/2024,wid004,pid004,13
5/23/2024,wid005,pid005,524
04-03-2023,wid006,pid006,293
2/13/2023,wid007,pid007,602
01-06-2024,wid008,pid008,915
01-12-2024,wid009,pid009,562
1/13/2023,wid010,pid010,421
09-09-2023,wid001,pid011,397
7/13/2023,wid002,pid012,244
6/28/2024,wid003,pid013,377
06-05-2024,wid004,pid014,253
3/22/2024,wid005,pid015,327
8/25/2023,wid006,pid016,274
6/13/2024,wid007,pid017,749
01-01-2024,wid008,pid018,634
8/22/2024,wid009,pid019,355
4/18/2023,wid010,pid020,307
10/28/2022,wid001,pid001,552
5/21/2023,wid002,pid002,879
5/17/2023,wid003,pid003,23
10-08-2023,wid004,pid004,522
2/28/2024,wid005,pid005,67
5/29/2023,wid006,pid006,189
6/19/2024,wid007,pid007,381
04-06-2024,wid008,pid008,894
01-07-2024,wid009,pid009,7
12/16/2023,wid010,pid010,972
3/29/2024,wid001,pid011,760
11/29/2023,wid002,pid012,487
05-01-2023,wid003,pid013,546
11-09-2022,wid004,pid014,574
12/28/2023,wid005,pid015,824
01-01-2023,wid006,pid016,954
5/23/2023,wid007,pid017,712
08-02-2023,wid008,pid018,234
11-03-2023,wid009,pid019,600
05-03-2023,wid010,pid020,142
10/30/2023,wid001,pid001,376
5/22/2024,wid002,pid002,294
11/15/2023,wid003,pid003,637
9/22/2024,wid004,pid004,395
09-05-2023,wid005,pid005,13
06-08-2023,wid006,pid006,487
12/16/2023,wid007,pid007,999
4/17/2023,wid008,pid008,108
06-01-2024,wid009,pid009,477
11/18/2022,wid010,pid010,75
3/23/2023,wid001,pid011,507
9/16/2024,wid002,pid012,6
1/23/2023,wid003,pid013,151
8/16/2023,wid004,pid014,775
05-03-2024,wid005,pid015,394
10/30/2022,wid006,pid016,343
7/22/2023,wid007,pid017,501
07-02-2024,wid008,pid018,998
5/16/2023,wid009,pid019,625
01-07-2023,wid010,pid020,929
3/30/2023,wid001,pid001,914
03-06-2023,wid002,pid002,322
1/14/2023,wid003,pid003,264
07-02-2024,wid004,pid004,545
11/19/2022,wid005,pid005,246
12/18/2023,wid006,pid006,227
11/25/2022,wid007,pid007,100
1/16/2024,wid008,pid008,907
11/18/2023,wid009,pid009,899
04-12-2023,wid010,pid010,220
11/29/2022,wid001,pid011,736
11-07-2022,wid002,pid012,390
3/30/2024,wid003,pid013,49
4/17/2023,wid004,pid014,868
8/31/2023,wid005,pid015,996
10-01-2022,wid006,pid016,497
11/20/2022,wid007,pid017,450
04-10-2024,wid008,pid018,799
5/21/2023,wid009,pid019,423
2/20/2024,wid010,pid020,399
3/22/2024,wid001,pid001,713
09-10-2024,wid002,pid002,650
9/21/2024,wid003,pid003,429
3/26/2023,wid004,pid004,363
04-07-2024,wid005,pid005,961
11/27/2022,wid006,pid006,693
8/17/2023,wid007,pid007,901
7/27/2023,wid008,pid008,545
10/18/2023,wid009,pid009,737
7/17/2023,wid010,pid010,777
12-08-2023,wid001,pid011,300
8/16/2023,wid002,pid012,964
02-11-2024,wid003,pid013,84
9/19/2023,wid004,pid014,780
04-07-2023,wid005,pid015,700
04-02-2023,wid006,pid016,432
6/15/2024,wid007,pid017,708
3/27/2023,wid008,pid018,377
11-11-2022,wid009,pid019,667
10-12-2022,wid010,pid020,990
08-09-2023,wid001,pid001,896
10-05-2022,wid002,pid002,820
10/14/2023,wid003,pid003,766
8/26/2024,wid004,pid004,616
10/29/2022,wid005,pid005,744
01-03-2024,wid006,pid006,109
7/29/2023,wid007,pid007,548
1/13/2024,wid008,pid008,490
10-01-2022,wid009,pid009,321
08-02-2024,wid010,pid010,875
12-07-2022,wid001,pid011,777
5/14/2023,wid002,pid012,137
08-04-2023,wid003,pid013,341
7/25/2024,wid004,pid014,454
9/26/2024,wid005,pid015,8
12/31/2023,wid006,pid016,525
08-07-2023,wid007,pid017,621
05-04-2024,wid008,pid018,294
09-08-2024,wid009,pid019,358
05-04-2024,wid010,pid020,563
01-04-2024,wid001,pid001,115
6/29/2023,wid002,pid002,630
02-09-2024,wid003,pid003,96
11/13/2023,wid004,pid004,305
04-06-2024,wid005,pid005,880
10/25/2023,wid006,pid006,102
8/15/2023,wid007,pid007,868
2/13/2023,wid008,pid008,131
8/27/2023,wid009,pid009,774
8/15/2024,wid010,pid010,659
11/20/2023,wid001,pid011,909
2/27/2024,wid002,pid012,794
09-05-2024,wid003,pid013,725
6/25/2023,wid004,pid014,864
10-07-2023,wid005,pid015,320
7/21/2024,wid006,pid016,100
9/20/2024,wid007,pid017,919
05-11-2023,wid008,pid018,918
10/17/2023,wid009,pid019,832
8/26/2023,wid010,pid020,723
